0.298151187133044,0.830467883963138,0.25102890538983,0.38494965294376,0.917384004918858,0.823536806972697,0.959724734537303,0.785820011049509,0.622167037334293,0.60899535799399
0.255962677299976,0.399168251315132,0.65111449919641,0.494178511667997,0.542459965450689,0.626622691284865,0.684022696455941,0.854762277565897,0.991465061903,0.0129371553193778
0.876022338168696,0.0712574273347855,0.108562955865636,0.82582932151854,0.725729944882914,0.0717110082041472,0.373012169962749,0.864213781896979,0.398629358271137,0.367606363724917
0.601946472655982,0.0163235808722675,0.595704242354259,0.979175932472572,0.13486940250732,0.817672796780244,0.712028190493584,0.463401295710355,0.991694151423872,0.328210007632151
0.465167122427374,0.566647255793214,0.354402168421075,0.514204744482413,0.434490763116628,0.742390301544219,0.139076519059017,0.368367381859571,0.162543860729784,0.034909431822598
0.0807106071151793,0.462637614225969,0.982770435279235,0.640064354753122,0.175743801752105,0.51813223422505,0.0313220319803804,0.37189319380559,0.0929296666290611,0.15899280179292
0.451417905278504,0.425010721664876,0.17336279223673,0.610267850570381,0.237714956048876,0.655809336109087,0.590766585199162,0.358865535352379,0.889829026535153,0.173194892005995
0.011457979446277,0.927375527331606,0.67086593946442,0.555984205566347,0.990580631885678,0.491685493849218,0.314357113558799,0.861464864574373,0.569016801426187,0.808315158588812
0.823134413687512,0.872450282331556,0.622518483782187,0.476660929853097,0.743766799103469,0.140360839897767,0.103570753242821,0.620478910394013,0.741730503272265,0.689551503863186
0.0651022598613054,0.171936930157244,0.450244528474286,0.186151198809966,0.591574752470478,0.928831313038245,0.551727782934904,0.0627162018790841,0.246220791479573,0.270750081632286
