0.612679012352601,0.361627059057355,0.310600123601034,0.647598716663197,0.0205987764056772,0.960847931914032,0.283886526245624,0.951698084129021,0.102940597571433,0.871947050327435
0.616810808656737,0.519808342680335,0.789943192852661,0.352410666877404,0.582032417412847,0.58197165443562,0.091943028382957,0.725485224975273,0.62164186919108,0.182335999561474
0.885612737620249,0.549956838600338,0.315747778862715,0.162243898259476,0.0226331986486912,0.184658130863681,0.569047584198415,0.339193688938394,0.703677433542907,0.423182943603024
0.469901143340394,0.413831373210996,0.166060966439545,0.762638193555176,0.341937328921631,0.20702904718928,0.42306004348211,0.581709865015,0.211160867242143,0.345911189215258
0.339698949595913,0.654825641773641,0.963338174158707,0.216827465686947,0.480150194838643,0.565203716279939,0.108039787504822,0.705997174838558,0.152263492112979,0.290383811574429
0.832757987780496,0.0010385827627033,0.445286435540766,0.99120601057075,0.403124620905146,0.840134658850729,0.0512987980619073,0.0894192985724658,0.272030649939552,0.321402157191187
0.674462153110653,0.0457520638592541,0.613851913483813,0.875537982443348,0.114602682646364,0.984826719155535,0.351194682531059,0.106181285576895,0.946449268376455,0.751763609237969
0.791569205233827,0.260374603094533,0.617912965128198,0.156633947510272,0.49748632311821,0.648781977593899,0.872537112794816,0.526196596678346,0.267487403703853,0.0642817139159888
0.970280148321763,0.49461823166348,0.66280998615548,0.400519270682707,0.945038463221863,0.173471015878022,0.0954647592734545,0.227368688676506,0.739097911631688,0.12277618329972
0.904054686194286,0.0481072261463851,0.62697520153597,0.944005337310955,0.936382399639115,0.33895638701506,0.882265741936862,0.235510316677392,0.2879028248135,0.965359661728144
